2362	2,0.9413;1,0.9156;3,0.8757;0,0.8604;4,0.838;7,0.8354;6,0.6321;5,0.5835
1964	1,0.903;6,0.8164;0,0.8097;7,0.8047;2,0.804;3,0.7232;5,0.7143;4,0.5761;9,0.4984;8,0.4869
1941	1,0.9442;2,0.9068;5,0.8881;3,0.8874;6,0.8775;0,0.8688;4,0.8411
1833	0,0.9371;3,0.8976;2,0.8036;1,0.7328
2237	2,0.9389;0,0.8822;11,0.8775;5,0.8708;6,0.8505;3,0.8163;10,0.8029;9,0.7657;7,0.728;4,0.6736;1,0.5175;8,0.0974
1940	0,0.9404;2,0.8244;1,0.5537
1762	0,0.9555;1,0.5623;2,0.5408
1522	0,0.9756;2,0.8837;1,0.8304;3,0.632
1828	2,0.9323;0,0.8969;7,0.8715;9,0.8292;3,0.8188;5,0.7547;6,0.7195;10,0.6634;4,0.541;8,0.5356;1,0.4286
1547	0,0.9506;1,0.9116;2,0.817;3,0.6158
1869	0,0.9886;7,0.8496;3,0.8412;1,0.7744;4,0.7722;6,0.6347;2,0.5972;5,0.534
1664	1,0.9086;2,0.8368;0,0.8333
2195	0,0.9331;2,0.7175;3,0.6679;1,0.5758
1586	2,0.9618;4,0.8817;1,0.8061;3,0.7995;0,0.6913
2032	4,0.9046;2,0.9025;11,0.8838;0,0.8822;3,0.8762;1,0.8692;5,0.863;10,0.8613;6,0.8034;8,0.6496;7,0.5823;9,0.5613
1838	0,0.9706;3,0.8098;2,0.7287;1,0.0006
2363	0,0.8238
1771	1,0.9312;0,0.9118;2,0.8792;4,0.8648;5,0.8271;3,0.8123
1429	0,0.9195;1,0.7934
1622	1,0.8802;3,0.8396;0,0.771;2,0.6687
2147	0,0.9503;2,0.8964;4,0.8428;3,0.81;1,0.7534
1534	1,0.9061;0,0.8743;4,0.8657;2,0.7336;3,0.1004
1848	0,0.8698;2,0.8656;1,0.1143
2105	0,0.9671;1,0.8834
1713	0,0.8786;4,0.8614;3,0.8433;6,0.7967;1,0.7032;2,0.5818;5,0.0313
2285	1,0.9149;0,0.8985;5,0.8303;2,0.8261;7,0.8047;4,0.7858;6,0.7589;3,0.645
1831	0,0.949;1,0.8559;2,0.7074
1455	0,0.9582;1,0.7515;2,0.7385;3,0.6086
1811	0,0.9276;7,0.8951;4,0.8813;5,0.867;6,0.8614;3,0.8354;8,0.6881;1,0.6735;2,0.5706
2507	2,0.8835;0,0.8575;3,0.8347;4,0.8159;1,0.7686;5,0.7025;6,0.5295;7,0.4514
2029	0,0.9349;1,0.8548;4,0.8478;2,0.796;3,0.6741;5,0.4849
1378	0,0.9754;2,0.8206;3,0.801;1,0.7952
1540	9,0.8917;8,0.8899;4,0.8639;3,0.8365;10,0.8257;2,0.8038;11,0.7999;7,0.7847;5,0.7719;6,0.6222;0,0.6113;1,-0.0428
1441	0,0.626;1,0.557
2479	1,0.7973;0,0.6294
1961	6,0.951;5,0.943;2,0.9275;0,0.9141;9,0.8975;4,0.8866;3,0.8828;1,0.868;11,0.8616;10,0.8086;7,0.8079;8,0.7288
2310	0,0.7503;1,0.7479
1495	0,0.87;2,0.8057;1,0.763
2315	0,0.9784
2427	2,0.8806;1,0.8563;0,0.117
1424	12,0.9193;10,0.9086;9,0.898;7,0.8952;11,0.885;8,0.8621;5,0.8486;16,0.8475;1,0.8384;14,0.825;6,0.8205;4,0.82;15,0.8088;3,0.7652;17,0.7244;0,0.6701;13,0.5912;2,0.5383
1458	0,0.8813;2,0.8107;1,0.5939
2265	0,0.8973;1,0.8588;4,0.8344;2,0.6393;3,0.1868
1982	10,0.9317;16,0.9305;11,0.9125;5,0.9017;13,0.8918;15,0.8758;2,0.8723;14,0.8718;17,0.8351;18,0.8272;12,0.8217;4,0.8103;0,0.7914;3,0.7884;1,0.7786;7,0.7179;8,0.6536;6,0.302;9,0.302
2469	0,0.9327;2,0.9286;3,0.897;5,0.8468;6,0.8461;4,0.8406;1,0.8102;7,0.2144;8,0.0324
2395	2,0.9535;4,0.9355;1,0.8925;5,0.8823;3,0.8327;0,0.74
1657	0,0.8239;1,0.7885
2289	1,0.9063;3,0.7926;0,0.638;2,0.4227
1395	1,0.8681;4,0.84;0,0.8359;2,0.786;3,0.7739;5,0.7268
2081	7,0.9075;3,0.8848;5,0.8728;1,0.8643;2,0.8498;0,0.8405;6,0.8334;8,0.8305;4,0.7203
2518	7,0.9177;11,0.9036;10,0.8831;3,0.8799;12,0.8603;6,0.845;1,0.8132;8,0.7831;4,0.757;2,0.7257;9,0.7213;0,0.6691;15,0.5805;5,0.5748;13,0.5649;14,0.4977
2422	1,0.9523;2,0.8478;0,0.7921
1861	4,0.9562;2,0.9561;5,0.909;3,0.9082;0,0.8958;8,0.8465;7,0.844;1,0.8128;10,0.7892;6,0.7804;9,0.0085
1425	1,0.9292;3,0.8622;4,0.8217;0,0.7966;2,0.7475;5,0.6999;6,0.0
1339	1,0.9355;4,0.9134;2,0.8943;6,0.8115;3,0.6797;5,0.4739;0,0.1106
2123	2,0.8934;0,0.836;1,0.7601
2068	2,0.9093;5,0.9021;0,0.899;6,0.8534;9,0.841;1,0.818;4,0.8065;8,0.7823;3,0.779;7,0.5527
2280	1,0.8365;2,0.5526;0,0.2444
1328	0,0.8861;4,0.8237;1,0.8204;3,0.7968;2,0.7043
2135	1,0.9383;4,0.9348;9,0.9343;6,0.9165;7,0.9137;0,0.9118;10,0.9007;8,0.9002;11,0.8498;3,0.821;2,0.7588;5,0.7565
1807	3,0.8351;4,0.7897;1,0.7598;2,0.5875;0,0.1197
2495	2,0.8491;3,0.83;0,0.7873;1,0.7757;4,0.679
1905	2,0.9508;3,0.8721;1,0.8164;0,0.6233
2398	5,0.868;10,0.853;1,0.8529;7,0.8455;13,0.8454;2,0.8423;8,0.8373;11,0.8336;14,0.8299;12,0.8278;4,0.7962;6,0.7875;3,0.758;0,0.7359;9,0.6431
1754	3,0.8545;8,0.8512;2,0.8436;4,0.8418;7,0.7326;0,0.6713;1,0.5998;6,0.595;5,0.5125
1498	5,0.9131;6,0.9047;4,0.8986;8,0.8963;0,0.8882;3,0.8671;2,0.8662;7,0.8574;1,0.8444;9,0.8036;10,0.7029
2041	2,0.8832;0,0.8811;1,0.8652;4,0.8588;6,0.8541;3,0.8494;5,0.8116
1417	1,0.926;0,0.8726
2504	0,0.8488;1,0.8364;3,0.7735;2,0.7325
2155	5,0.9054;9,0.8935;1,0.867;6,0.8537;14,0.8365;19,0.8344;10,0.8173;12,0.8112;3,0.8105;18,0.8059;16,0.7841;17,0.7794;13,0.768;2,0.7543;8,0.7277;11,0.71;7,0.5826;4,0.544;0,0.5365;15,0.1096
2370	3,0.8817;0,0.83;4,0.758;8,0.747;12,0.741;13,0.7134;9,0.6957;7,0.5844;5,0.5528;10,0.5271;11,0.5103;1,0.5009;14,0.4866;6,0.1246;2,0.0536
2445	5,0.9156;4,0.9074;0,0.896;1,0.885;2,0.8689;7,0.7955;6,0.7243;3,0.608
1332	0,0.9535;2,0.812;1,0.6418
1773	0,0.947;1,0.8887;2,0.8404
2006	0,0.8852;8,0.8804;1,0.8699;4,0.8438;6,0.8344;2,0.8314;5,0.7385;7,0.1523;3,0.0728
1437	13,0.9297;2,0.927;10,0.9224;6,0.9088;11,0.8942;12,0.8838;4,0.883;7,0.8806;1,0.8728;8,0.8728;14,0.8608;16,0.8277;5,0.8203;0,0.7992;3,0.7814;17,0.7634;9,0.5426;15,0.0195
2321	0,0.8889;1,0.8429;4,0.8373;2,0.7995;3,0.5984
2183	0,0.9022
1871	0,0.8345;1,0.6624
1523	4,0.8593;1,0.8412;5,0.8367;3,0.8364;6,0.8297;7,0.8146;2,0.8037;0,0.7753
1710	10,0.9043;4,0.8918;1,0.8894;5,0.8864;2,0.8815;8,0.8815;3,0.8774;6,0.8755;9,0.8712;0,0.8659;12,0.7627;7,0.5559;11,0.0167
1976	0,0.9018;2,0.8955;7,0.8843;8,0.88;4,0.8795;10,0.8694;5,0.862;9,0.8606;3,0.8516;11,0.851;6,0.8489;1,0.6099
2089	0,0.9089;1,0.7684
1973	3,0.9085;2,0.8929;10,0.8919;15,0.8788;8,0.8737;16,0.8495;6,0.8329;14,0.8184;4,0.8012;9,0.7973;7,0.7876;5,0.7677;13,0.7659;0,0.7425;1,0.7039;11,0.6972;12,0.6298
1999	2,0.9754;7,0.9405;0,0.911;3,0.8909;4,0.8279;5,0.8259;6,0.7989;1,0.5634
1840	0,0.8687;2,0.7576;5,0.7483;4,0.685;1,0.657;3,0.5865
1612	8,0.9338;2,0.9254;7,0.9238;3,0.9119;10,0.8697;4,0.8519;11,0.8433;9,0.7619;6,0.6058;0,0.5181;1,0.5162;5,0.4809
2212	1,0.9072;7,0.8794;11,0.8402;2,0.8331;0,0.813;5,0.8;3,0.7658;4,0.7619;8,0.7362;10,0.6553;6,0.6527;9,0.5504
1384	0,0.9546;3,0.9031;1,0.8801;2,0.7282;4,0.1014
1512	10,0.9373;2,0.8997;3,0.8895;8,0.8849;11,0.8797;0,0.874;13,0.8427;7,0.8371;9,0.8346;6,0.8273;5,0.8199;4,0.7699;1,0.615;12,0.5582
1922	0,0.9407;5,0.8911;2,0.8558;6,0.8274;1,0.8002;4,0.7784;3,0.6927
2112	3,0.8605;2,0.8427;1,0.8207;5,0.7948;0,0.7889;6,0.7875;4,0.7219;7,0.5372
1374	0,0.8847;1,0.8491;4,0.8276;3,0.7987;2,0.5527
1939	0,0.9332
1988	0,0.9046;5,0.8997;2,0.8548;6,0.8514;4,0.8008;1,0.7811;3,0.7658
1991	0,0.9589;2,0.9334;1,0.8442
1403	3,0.9448;2,0.9174;5,0.9153;0,0.8694;6,0.8671;7,0.865;4,0.8484;10,0.828;1,0.8108;9,0.7436;8,0.7363
1639	0,0.9614;2,0.6994;1,0.1373
2036	3,0.8927;13,0.8912;14,0.8777;12,0.8731;2,0.8703;11,0.8671;6,0.8669;7,0.8639;4,0.8337;9,0.8316;1,0.8059;10,0.7936;8,0.7608;5,0.713;0,0.5395
2073	1,0.8981;2,0.8435;3,0.7686;0,0.6099
1671	0,0.5693
2054	0,0.9375;8,0.9304;10,0.903;11,0.902;2,0.9014;5,0.898;12,0.8792;9,0.8641;1,0.8598;13,0.8457;6,0.8276;7,0.7772;15,0.7538;14,0.7071;18,0.6415;4,0.5926;3,0.5091;17,0.0;16,0.0
1758	1,0.7927;0,0.7314
2222	13,0.9114;3,0.8964;0,0.8655;11,0.8594;9,0.858;15,0.8532;5,0.8504;18,0.8357;6,0.8268;14,0.8157;4,0.8024;1,0.7952;7,0.7746;2,0.7174;17,0.6853;8,0.6788;16,0.663;12,0.5477;10,0.0
1623	0,0.9234;2,0.8773;4,0.8767;5,0.8338;3,0.5605;1,0.1054
2050	0,0.9195;3,0.8869;1,0.8312;4,0.8242;5,0.8041;6,0.56;2,0.5372
1593	6,0.9009;8,0.8762;9,0.8576;3,0.8558;4,0.844;5,0.8394;0,0.8024;7,0.7755;1,0.7693;2,0.5731
2204	0,0.9311;1,0.8764;2,0.8299;3,0.7354
1668	5,0.9214;0,0.9184;8,0.915;7,0.9134;6,0.8888;2,0.8735;11,0.8652;1,0.8394;3,0.8254;10,0.8035;9,0.7588;4,0.4987
1723	1,0.9249;2,0.7529;0,0.7407;3,0.6832;4,0.5857
1327	4,0.9237;9,0.9203;8,0.9111;1,0.8968;7,0.8944;2,0.8891;5,0.8878;0,0.879;6,0.8774;10,0.8139;3,0.7932;11,0.787;12,0.7787
2413	6,0.9294;2,0.9114;8,0.9058;7,0.8906;5,0.8778;3,0.8742;4,0.8685;0,0.8575;1,0.799;9,0.7869
1733	0,0.9088;2,0.866;3,0.7119;1,0.6144;4,0.1126
1863	0,0.9311;1,0.8764;2,0.8299;3,0.7354
1772	0,0.9398;1,0.7943;3,0.7903;2,0.0706
1565	8,0.8907;4,0.8688;6,0.8613;7,0.861;2,0.8419;0,0.8375;3,0.8072;1,0.7945;5,0.7352;9,0.6397;10,0.5209
1594	0,0.7603
1954	0,0.9333;1,0.8832;2,0.7221
2463	0,0.8852;8,0.8804;1,0.8699;4,0.8438;6,0.8344;2,0.8314;5,0.7385;7,0.1523;3,0.0728
2060	0,0.8877;1,0.8833;5,0.8737;3,0.8657;2,0.8471;4,0.8295;6,0.6885
2043	2,0.9397;0,0.9066;5,0.8802;7,0.8583;1,0.8527;6,0.8401;3,0.8107;8,0.7564;4,0.7318
1931	4,0.9275;5,0.9211;3,0.9088;1,0.9078;2,0.9061;0,0.8364
2299	1,0.9311;0,0.8694;2,0.8489
1439	3,0.9333;15,0.9135;5,0.9048;13,0.8971;9,0.8891;10,0.8879;1,0.8669;0,0.8395;17,0.8078;6,0.7682;4,0.7237;8,0.717;16,0.6912;14,0.6912;2,0.5379;7,0.516;11,0.1331;12,0.1331
2044	0,0.9196;2,0.8549;3,0.8296;1,0.8103
1899	0,0.9161;1,0.8764
2516	6,0.9099;0,0.8981;12,0.8849;13,0.8755;9,0.8375;1,0.8351;8,0.8303;3,0.8178;15,0.7649;11,0.7119;14,0.6836;4,0.6836;10,0.6392;5,0.6348;7,0.494;16,0.4739;17,0.1127;2,0.084
1832	0,0.955;2,0.9218;1,0.8027
1490	0,0.9436;1,0.8766;2,0.8032
1422	1,0.9132;0,0.9106;3,0.886;2,0.7722
2482	15,0.8755;14,0.8601;9,0.8249;3,0.8184;16,0.7964;5,0.7763;12,0.7691;4,0.7572;17,0.7557;0,0.6891;8,0.6775;10,0.669;1,0.6341;6,0.594;2,0.5936;11,0.5747;13,0.084;7,0.0031
1808	1,0.9257;0,0.7048;2,0.6822
1822	3,0.8975;1,0.7831;2,0.7299;0,0.0038
2470	2,0.8652;0,0.8628;5,0.8096;6,0.8058;1,0.7776;4,0.6905;3,0.6678
1449	0,0.8813;2,0.8107;1,0.5939
1883	5,0.8921;7,0.8577;0,0.8511;13,0.7782;15,0.7766;6,0.7202;9,0.7136;3,0.6833;10,0.621;11,0.6166;8,0.5807;4,0.5804;14,0.5663;12,0.5291;2,0.505;1,0.132
1515	0,0.9258;1,0.8773;2,0.8578;3,0.788
2142	4,0.9053;0,0.892;5,0.8597;3,0.8573;2,0.8366;7,0.78;6,0.7503;1,0.7165
1557	0,0.9196;2,0.8549;3,0.8296;1,0.8103
1368	3,0.8886;0,0.8815;4,0.8777;1,0.8576;2,0.6044
2442	6,0.9265;3,0.8681;5,0.8675;2,0.8541;4,0.7966;0,0.7464;7,0.717;1,0.5777
2493	1,0.891;3,0.8838;4,0.8436;0,0.8051;2,0.028
2457	3,0.9059;1,0.8735;0,0.8609;6,0.8502;5,0.8444;4,0.8433;2,0.5811
1383	0,0.9311;1,0.8764;2,0.8299;3,0.7354
1511	0,0.9497
2301	0,0.9761;1,0.8165
2203	0,0.8598
2131	0,0.9503;2,0.8964;4,0.8428;3,0.81;1,0.7534
2248	1,0.9261;3,0.9127;5,0.9102;4,0.8858;0,0.883;7,0.8411;6,0.834;2,0.7979;8,0.7916
1361	0,0.8335
1897	0,0.942;1,0.8439
2372	3,0.9393;4,0.9248;0,0.9229;5,0.8922;8,0.8908;11,0.8898;12,0.8526;19,0.8525;7,0.8356;2,0.826;9,0.8227;16,0.817;14,0.8128;17,0.803;13,0.7477;18,0.7298;6,0.7215;1,0.6104;10,0.5944;15,0.1392
1626	0,0.8991;1,0.8665
2103	4,0.9131;0,0.9048;3,0.8929;1,0.8461;2,0.773
1596	5,0.9334;6,0.9076;4,0.8929;3,0.8562;0,0.7812;2,0.7647;1,0.7408
1533	1,0.8811;0,0.8694
2145	0,0.9216;2,0.6025;1,0.1107
2263	0,0.8779
1438	3,0.8872;1,0.8756;0,0.8093;2,0.664
2444	4,0.9216;6,0.921;5,0.874;3,0.8586;2,0.85;0,0.799;1,0.7353;7,0.7162
1691	6,0.8933;3,0.8527;2,0.8101;0,0.7627;5,0.7612;1,0.7592;7,0.7452;4,0.7359
1393	1,0.8787;0,0.8179
1525	0,0.8806;1,0.5261
1673	2,0.9198;4,0.8834;5,0.8605;10,0.86;7,0.8549;6,0.8373;1,0.7797;3,0.7367;0,0.5237;8,0.1177;9,-0.0038
1321	1,0.9283;2,0.923;3,0.9221;0,0.9177;5,0.8691;6,0.8336;4,0.8265;10,0.7981;9,0.7916;7,0.7744;8,0.7714
1697	0,0.8698;2,0.8656;1,0.1143
2397	2,0.8532;1,0.82;0,0.6157
1654	1,0.9258;0,0.9105;3,0.9087;9,0.9076;5,0.8968;4,0.8868;2,0.8752;7,0.8359;6,0.8347;8,0.7846
2166	2,0.8811;1,0.8698;0,0.855
1666	3,0.8438;4,0.8385;2,0.8336;0,0.7829;5,0.7407;1,0.1963;6,0.0481
2226	5,0.862;9,0.8283;4,0.8088;8,0.7898;7,0.7638;2,0.763;0,0.7584;3,0.7524;10,0.7312;6,0.7283;1,0.0148
2467	0,0.9196;2,0.8549;3,0.8296;1,0.8103
1338	2,0.8394;1,0.8258;0,0.0922
1909	1,0.9233;0,0.6664;2,0.1935
2134	3,0.9343;2,0.9279;4,0.9219;5,0.8991;6,0.8662;1,0.8197;0,0.8172;8,0.0553;7,0.0303
2261	0,0.9003;1,0.8763;3,0.6271;2,0.5629
1728	4,0.9562;2,0.9561;5,0.909;3,0.9082;0,0.8958;8,0.8465;7,0.844;1,0.8128;10,0.7892;6,0.7804;9,0.0085
2350	0,0.7674
1742	1,0.8923;0,0.8871;2,0.8836;9,0.8824;10,0.8797;13,0.8794;6,0.8767;3,0.8591;4,0.8333;7,0.8233;11,0.7704;5,0.7528;12,0.5327;8,0.4732
2078	1,0.7969;0,0.1788
2163	0,0.1015
1450	0,0.9515;1,0.88;2,0.846
2304	1,0.9348;0,0.8325;3,0.8027;2,0.7792
2296	1,0.9214;2,0.8118;0,0.8;3,0.774
2107	13,0.8525;5,0.8459;7,0.8379;1,0.8264;12,0.8045;8,0.8035;9,0.8011;4,0.7809;10,0.7442;6,0.6923;0,0.6694;2,0.5744;3,0.5231;11,0.1937
2332	0,0.8858
2366	0,0.907;2,0.7146;1,0.7093
2159	0,0.9012;4,0.8465;6,0.7837;1,0.7615;3,0.7519;7,0.7397;2,0.734;8,0.5097;9,0.1232;5,0.093
1371	6,0.9206;3,0.9176;2,0.9073;7,0.907;4,0.8862;1,0.883;5,0.878;0,0.826
1707	10,0.9537;2,0.9514;3,0.8763;0,0.8721;4,0.8508;7,0.8251;8,0.8104;9,0.782;5,0.7775;6,0.6907;1,0.6713
1826	1,0.8802;3,0.8396;0,0.771;2,0.6687
1717	0,0.9232;1,0.8958;2,0.7235;3,0.5501
1784	1,0.9121;4,0.8991;0,0.8636;3,0.813;2,0.7217
1702	0,0.9164;2,0.9107;1,0.9031;5,0.7063;4,0.5466;3,0.5174
1634	1,0.9233;0,0.9078;3,0.9;4,0.8641;2,0.8608;6,0.8423;5,0.7286
1980	2,0.8642;1,0.8447;0,0.7719;3,0.7366
1868	0,0.9146;1,0.8678;2,0.8625;4,0.8619;3,0.828
1876	0,0.9328;1,0.8211;3,0.7476;2,0.7263
2276	0,0.8708;1,0.5979
2193	8,0.89;0,0.8897;13,0.8466;1,0.8318;5,0.8276;14,0.8187;4,0.8168;7,0.7855;12,0.7766;11,0.7295;3,0.7027;9,0.7007;6,0.5837;2,0.5384;10,0.5283
2084	0,0.8725
1418	1,0.9413;2,0.8696;4,0.8685;11,0.8676;3,0.8538;7,0.8461;10,0.8342;13,0.8209;6,0.8121;9,0.7972;5,0.7915;8,0.7386;12,0.7374;0,0.7057
1957	0,0.8177
2420	7,0.856;5,0.8498;1,0.8491;0,0.8082;2,0.7417;3,0.6875;8,0.6421;6,0.5731;4,0.0
2245	0,0.904;1,0.8907;3,0.7555;2,0.7538
1950	0,0.9258;1,0.8773;2,0.8578;3,0.788
1340	0,0.8892;2,0.7779;1,0.6999
1864	1,0.9199;0,0.6941
2151	0,0.9056;1,0.8485;3,0.8178;2,0.8001
1756	0,0.947;1,0.8887;2,0.8404
2435	1,0.8899;2,0.8845;4,0.8455;0,0.7986;7,0.7666;6,0.7131;5,0.6718;3,0.0
2318	0,0.8852;8,0.8804;1,0.8699;4,0.8438;6,0.8344;2,0.8314;5,0.7385;7,0.1523;3,0.0728
2158	1,0.8802;3,0.8396;0,0.771;2,0.6687
1440	0,0.9311;1,0.8764;2,0.8299;3,0.7354
1467	0,0.9739;2,0.8359;1,0.8047
3690	0,0.9288;1,0.9284;4,0.884;2,0.8284;3,0.7065
4075	0,0.9094;1,0.8684;2,0.8286;4,0.8102;3,0.806
2622	5,0.927;2,0.9107;6,0.9004;7,0.8877;1,0.8869;11,0.8603;8,0.8557;9,0.8361;0,0.8234;10,0.8023;4,0.7601;3,0.4001
4325	1,0.9198;2,0.8768;5,0.8679;3,0.8556;4,0.7924;0,0.7639
3546	1,0.8902;0,0.8553
4276	13,0.9133;0,0.8926;1,0.8925;12,0.892;10,0.8866;5,0.8665;11,0.8648;3,0.8611;2,0.8586;4,0.8539;7,0.8449;9,0.8435;17,0.8391;8,0.7852;15,0.7764;6,0.6807;14,0.6679;16,0.4648
4258	1,0.9037;4,0.8964;2,0.8728;5,0.7982;6,0.762;3,0.7051;0,0.6964
2744	1,0.9016;2,0.8926;4,0.8209;3,0.6673;0,0.6394
3848	1,0.9309;2,0.8259;0,0.7985;4,0.6953;3,0.5264
3025	0,0.9249;1,0.8888;2,0.8584;3,0.8138
2786	0,0.9103;2,0.8198;1,0.6953
4584	1,0.8757;0,0.7757
4473	2,0.9259;1,0.9187;4,0.9088;3,0.8918;0,0.7119;5,0.5893;6,0.5189
4403	0,0.941;5,0.929;1,0.9119;2,0.9001;6,0.8808;3,0.8309;4,0.6647
3186	2,0.8922;1,0.8159;0,0.7579
4573	1,0.9531;0,0.9459;2,0.9396;4,0.8477;8,0.8138;7,0.7978;5,0.7298;6,0.6543;9,0.6094;3,0.1385
3638	0,0.9349;1,0.8888
3059	2,0.8868;4,0.8302;3,0.8015;0,0.775;1,0.7572;5,0.5862
4293	2,0.9223;4,0.839;1,0.8202;0,0.7528;3,0.6795
4489	5,0.9431;1,0.8872;0,0.8527;2,0.849;3,0.8017;4,0.1398
4647	1,0.9244;2,0.8556;0,0.7781
3268	2,0.9346;7,0.926;6,0.9227;1,0.909;4,0.7977;3,0.7514;5,0.7379;0,0.7216;10,0.7039;9,0.7034;8,0.6921
2788	0,0.8388;1,0.8364
4048	1,0.9192;9,0.8952;5,0.8886;8,0.8766;2,0.8639;0,0.8564;4,0.8538;7,0.8527;3,0.8064;6,0.7646;10,0.0725
4713	4,0.9441;1,0.926;2,0.8831;0,0.7857;3,0.1222
3073	0,0.793;1,0.7801
3536	3,0.936;2,0.8921;1,0.5606;4,0.5416;0,0.4996
2579	0,0.9308;7,0.9131;5,0.8853;1,0.8815;4,0.8691;2,0.8221;6,0.7137;3,0.7085
4504	0,0.8585
4602	1,0.8897;2,0.8339;4,0.7193;5,0.5745;0,0.0605;3,0.0584
4359	1,0.8729;2,0.8704;0,0.7393
3191	7,0.9195;14,0.9006;9,0.8959;2,0.8932;10,0.8915;1,0.8874;8,0.8762;3,0.8646;4,0.8397;12,0.8278;11,0.827;0,0.8251;5,0.8013;6,0.7949;15,0.792;13,0.7554;16,0.6468
3577	1,0.9069;0,0.8874;2,0.8223;3,0.8067
4522	4,0.8638;5,0.8581;3,0.8473;7,0.8226;2,0.7577;6,0.7416;1,0.5058;8,0.0;0,-0.0139
2784	1,0.909;3,0.902;9,0.8912;6,0.8845;5,0.8423;4,0.8247;7,0.791;0,0.6751;8,0.5779;2,0.5313;10,0.4246
4655	4,0.8489;6,0.7799;0,0.6322;2,0.5902;3,0.5714;1,0.5555;5,0.025
3785	2,0.91;5,0.9049;8,0.9013;10,0.8951;13,0.8928;4,0.8863;19,0.8834;3,0.88;9,0.8725;6,0.8667;15,0.8524;18,0.8492;14,0.8177;16,0.8083;0,0.757;17,0.706;11,0.5895;1,0.552;12,0.2111;7,0.1661
4790	4,0.8683;5,0.8604;3,0.8556;7,0.8319;2,0.7923;6,0.752;1,0.5467;0,0.0101;8,0.0
3641	0,0.9127;3,0.8461;1,0.679;2,0.5115
4673	0,0.9255;2,0.8389;1,0.5124
4304	0,0.9324;5,0.869;4,0.7946;1,0.7887;2,0.718;3,0.679
2877	0,0.892;2,0.8423;1,0.7927
3801	7,0.9172;9,0.8917;2,0.8606;0,0.8565;10,0.8542;5,0.8089;3,0.7846;4,0.7304;6,0.7259;8,0.6786;1,0.5412
4017	5,0.9185;4,0.8905;7,0.8216;2,0.8142;3,0.8109;1,0.8104;6,0.8;9,0.7882;0,0.6702;8,0.6673
4870	1,0.9139;3,0.7975;0,0.7953;2,0.5938
3908	0,0.8913;2,0.8534;1,0.817
3225	8,0.9224;0,0.922;1,0.9159;9,0.8517;6,0.8175;7,0.8159;4,0.7695;3,0.5991;5,0.4565;2,0.0
3912	0,0.9072;4,0.8489;3,0.8422;2,0.8381;1,0.7626;5,0.505
3933	3,0.8717;2,0.7943;1,0.7796;0,0.6236
2652	0,0.9028;1,0.7769
2646	0,0.7754;1,0.741
4054	1,0.9159;0,0.8894;2,0.8406;3,0.8229
3703	1,0.8717;0,0.7734
4854	0,0.8968
3309	2,0.9201;0,0.7409;1,0.7212
4530	11,0.913;3,0.9075;7,0.8841;10,0.8836;5,0.8714;15,0.8573;0,0.8144;9,0.8063;4,0.8042;14,0.7996;1,0.7788;13,0.7769;12,0.7573;6,0.7426;2,0.7236;8,0.5105
3771	5,0.9264;4,0.9253;9,0.9088;6,0.8971;1,0.8654;8,0.8348;13,0.8167;14,0.6811;11,0.6421;15,0.6406;0,0.5942;3,0.5648;7,0.5258;16,0.5192;12,0.5124;2,0.5011;10,0.4816
3742	1,0.9146;2,0.9004;3,0.8936;7,0.8874;4,0.8511;0,0.8222;5,0.815;6,0.6854
3502	0,0.9275;1,0.5189
4526	4,0.9463;5,0.939;2,0.8442;1,0.8416;3,0.7264;0,0.6789
3847	1,0.8999;2,0.8312;0,0.7857;4,0.6987;3,0.5265
3969	3,0.9072;0,0.8556;4,0.8272;5,0.8051;1,0.7781;6,0.7321;2,0.6255
4461	2,0.8867;0,0.8465;6,0.8162;5,0.7919;1,0.7869;4,0.6977;3,0.4824
4315	0,0.9353;2,0.8981;6,0.8549;1,0.8277;3,0.8249;4,0.7967;5,0.7776
4559	0,0.9356;1,0.7215
4206	2,0.9037;5,0.8721;4,0.8608;1,0.8497;0,0.8478;3,0.8276
2584	0,0.9139;3,0.8807;6,0.8544;1,0.8465;4,0.8138;2,0.6198;5,0.4621
4062	3,0.9085;7,0.8407;0,0.8165;1,0.7969;4,0.7823;2,0.767;6,0.7406;5,0.5486
2740	10,0.9318;6,0.9084;5,0.9068;0,0.9046;14,0.9021;4,0.8984;8,0.8981;2,0.8955;11,0.8953;12,0.8859;1,0.8855;3,0.8464;9,0.7097;7,0.6774;13,0.1758
3418	0,0.9347;1,0.8804;5,0.8227;3,0.7517;4,0.7269;2,0.5806
2823	0,0.9725;1,0.8431;3,0.8357;2,0.5359
3766	0,0.9095;3,0.8812;4,0.8713;2,0.8586;5,0.7991;1,0.796;6,0.6933
2593	1,0.9089;6,0.8972;4,0.8441;5,0.8388;2,0.8152;3,0.7611;0,0.7304
3790	0,0.8942;2,0.8874;1,0.8625;4,0.8426;3,0.7572
4281	3,0.9368;1,0.9052;2,0.8806;0,0.7004
3824	0,0.895;1,0.8835
3137	2,0.815;0,0.7714;1,0.7236;3,0.4715
3106	1,0.9075;2,0.8967;4,0.8664;5,0.8149;0,0.7911;3,0.561;6,0.0065
4819	6,0.9057;5,0.8971;1,0.8877;3,0.8734;0,0.8676;2,0.8022;4,0.7887;7,0.5623
4402	2,0.861;1,0.8338;0,0.5896
